"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2055871602395410495","2026-05-17T05:31:33.000Z","1","@huhuhahihihiks Cuma takutnya dihubungin ke pihak kantor aja kak tataa 🥹 krn banyak kasus di luar sana yg di keluarin dr kantor gara2 si pinjol udh ngespam nelfonin/email berkali..

Bahkan smp ada yg kena ngehubungin email direktur kantor ituu🥲","2055883902242410679","","huhuhahihihiks","in","","0","1","0","https://x.com/bismillahyuk_/status/2055883902242410679","2024676727453278208","bismillahyuk_"
"2056961677082657063","2026-05-20T04:54:14.000Z","3","apa mau dikata. tagihan pinjol yang Legal terlalu banyak, gaji gak nutup. pinjem pinjol juga buat nutup pinjol lainnya, terpaksa galbay juga. 

seenggaknya dari sini bisa buat nafas sementara.

kalian yang punya masalah dengan pinjol silahkan berkonsultasi, gratis kok. aku juga https://t.co/YXYTjN490i","2056961677082657063","https://pbs.twimg.com/media/HIvLu2daEAAx1U9.jpg","","in","","0","0","1","https://x.com/marshalleooo/status/2056961677082657063","1126448172924936192","marshalleooo"
"2056770641756369050","2026-05-19T19:20:52.000Z","4349","@tanyarlfes guys, ancaman sampah kayak gini harusnya kalian ketawain aja. karena ktpmu gabakal bisa di daftarin ke pinjol tanpa ada verifikasi wajah dll.

verifikasi wajah pun harus melet, kedip, geleng"" dll.
kalaupun bisa juga cairnya di rekening kamu, itupun kalau acc ya. tapi aku yakin","2056817382539284969","","tanyarlfes","in","","4","13","160","https://x.com/marshalleooo/status/2056817382539284969","1126448172924936192","marshalleooo"
"2055167238249062532","2026-05-15T06:03:47.000Z","15","HUTANG PINJOL DIBAWA SANTAI AJA

Kalo ada duit ""Sisa"", ingat ""Sisa"" bukan pokok dibayar, kalo nggak ada ya nggak usah dibayar. 🤣

Aplikator pinjol itu dah bertindak terlalu jauh melakukan pelanggaran, balasannya adalah galbay aja, nggak usah terlalu dipikirkan. https://t.co/lGRd4sSsF6","2055167238249062532","https://pbs.twimg.com/media/HIVrtiYb0AA0nRV.jpg","","in","","1","1","1","https://x.com/ilhampurnama887/status/2055167238249062532","1541720145327964162","ilhampurnama887"
"2055482670352924697","2026-05-16T02:57:12.000Z","335","Pernah nanya ke temen kenapa pake paylater / pinjol, dia bilang ""dari pada gw pinjem ke temen atau keluarga"" 🥹🥹 Yg pd dititipin rejeki berlimpah sm Allah lo tengok2 dah keluarga, kerabat, tetangga, temen. Gausah nunggu diminta.

cc:threadpeanutjelly__","2055482670352924697","","","in","","17","26","36","https://x.com/KapudS640/status/2055482670352924697","2045731527086989312","KapudS640"
"2055157296540565779","2026-05-15T07:45:45.000Z","8","@unmagnetism Siapa pun yg lagi terjerat pinjol klo mau galbay usahakan galbay mandiri jgn cari jasa pelunasan hutang atau apa pun itu krn nanti malah kena tipu lagi
Tp klo mau galbay lebih baik galbay pinjol yg ilegal ya","2055192899672023502","","unmagnetism","in","","0","2","0","https://x.com/Igoloo_Bali2/status/2055192899672023502","1865983365943615488","Igoloo_Bali2"
"2055249888427016526","2026-05-15T11:32:12.000Z","2","day one jujur ke keluarga terkait pinjol/panjul aku yg menggunung, alhamdulillah dikuatkan dan dibantu sedikit². Bismillah pejuang #debtfree","2055249888427016526","","","in","","0","1","0","https://x.com/dipuppy_/status/2055249888427016526","1949710415438716929","dipuppy_"
"2056707899389620287","2026-05-19T13:24:04.000Z","0","@zhuoninx Gua mau reminder aja, ada kejadian orang yg minjemin rekeningnya ke temennya karna temennya mau nitip saldo &amp; katanya temennya lagi jualin sesuatu. Eh ternyata, saldo yg dititipin itu pinjol. Lu tau apa yang terjadi? Yang dikejar debt collector malah orang yg minjemin.","2056727591718125891","","zhendery","in","","0","1","0","https://x.com/zhendery/status/2056727591718125891","1095255608733782017","zhendery"
"2056646785356234947","2026-05-20T13:53:49.000Z","0","@indepenSumatera pinjem ke pinjol beneran min, nanti kalo ada yg nagih tunjukin aja ini lalu pura2 gak tau 😹","2057097467674726689","","indepenSumatera","in","","0","1","0","https://x.com/akunhewan/status/2057097467674726689","2990543688","akunhewan"
"2056458145908887640","2026-05-18T19:33:23.000Z","0","GALBAY PINJOL | Buat kalian yang galbay di pinjol legal tanpa mengetahui resiko nya bagaimana ke depan nya guys 😊
 #edukasi 
 #konsultasigratis 
 #solusi 
 #jokipinjolamanah 
 #syafira_falisha https://t.co/47j8W03xJI","2056458145908887640","https://pbs.twimg.com/ext_tw_video_thumb/2056457898042273793/pu/img/66vBObYV7MmMdnA5.jpg","","in","","0","0","0","https://x.com/SyafiraFalisha/status/2056458145908887640","1562859348828663808","SyafiraFalisha"
